symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
NIFTY2491224900CE,,2024-09-09,NSE,FO,,sell,false,225.000000,97.350000,83414311,1100000086561969,2024-09-09T12:09:37,2024-09-12
NIFTY2491224900CE,,2024-09-09,NSE,FO,,sell,false,100.000000,97.350000,83414312,1100000086561969,2024-09-09T12:09:37,2024-09-12
NIFTY2491224900CE,,2024-09-09,NSE,FO,,sell,false,150.000000,97.350000,83414313,1100000086561969,2024-09-09T12:09:37,2024-09-12
NIFTY2491224900CE,,2024-09-09,NSE,FO,,sell,false,25.000000,97.300000,83414314,1100000086561969,2024-09-09T12:09:37,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,buy,false,75.000000,126.700000,4100351,1000000098491522,2024-09-09T12:32:35,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,buy,false,50.000000,126.700000,4100352,1000000098491522,2024-09-09T12:32:35,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,buy,false,25.000000,126.700000,4100353,1000000098491522,2024-09-09T12:32:35,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,buy,false,75.000000,126.750000,4100354,1000000098491522,2024-09-09T12:32:35,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,buy,false,50.000000,126.750000,4100355,1000000098491522,2024-09-09T12:32:35,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,buy,false,25.000000,126.750000,4100356,1000000098491522,2024-09-09T12:32:35,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,buy,false,200.000000,126.750000,4100357,1000000098491522,2024-09-09T12:32:35,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,sell,false,25.000000,173.750000,4936590,1000000117497200,2024-09-09T13:34:00,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,sell,false,200.000000,173.750000,4936589,1000000117497200,2024-09-09T13:34:00,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,sell,false,150.000000,173.750000,4936588,1000000117497200,2024-09-09T13:34:00,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,sell,false,25.000000,173.750000,4936587,1000000117497200,2024-09-09T13:34:00,2024-09-12
NIFTY2491224850CE,,2024-09-09,NSE,FO,,sell,false,100.000000,173.750000,4936586,1000000117497200,2024-09-09T13:34:00,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,25.000000,55.150000,9145253,1000000100465816,2024-09-12T11:06:32,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,25.000000,56.800000,9478826,1000000104184503,2024-09-12T11:12:05,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,25.000000,67.300000,9933773,1000000109663319,2024-09-12T11:21:52,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,25.000000,67.300000,9933774,1000000109663319,2024-09-12T11:21:52,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,25.000000,57.750000,12199438,1000000139144606,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,200.000000,57.750000,12199328,1000000139141981,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,25.000000,57.750000,12199329,1000000139141981,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,200.000000,57.750000,12199330,1000000139141981,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,75.000000,57.750000,12199331,1000000139141981,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,175.000000,57.750000,12199433,1000000139144606,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,75.000000,57.750000,12199434,1000000139144606,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,75.000000,57.750000,12199435,1000000139144606,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,75.000000,57.750000,12199436,1000000139144606,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,buy,false,75.000000,57.750000,12199437,1000000139144606,2024-09-12T11:57:50,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,275.000000,59.000000,12255638,1000000140079447,2024-09-12T11:59:11,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,25.000000,59.000000,12255639,1000000140079447,2024-09-12T11:59:11,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,25.000000,59.000000,12255640,1000000140079447,2024-09-12T11:59:11,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,25.000000,59.000000,12255641,1000000140079447,2024-09-12T11:59:11,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,150.000000,59.000000,12255642,1000000140079447,2024-09-12T11:59:11,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,250.000000,43.200000,15657142,1000000190962096,2024-09-12T13:14:11,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,125.000000,43.150000,15657143,1000000190962096,2024-09-12T13:14:11,2024-09-12
NIFTY2491225000CE,,2024-09-12,NSE,FO,,sell,false,125.000000,43.150000,15657144,1000000190962096,2024-09-12T13:14:11,2024-09-12
NIFTY2491925000CE,,2024-09-12,NSE,FO,,buy,false,25.000000,164.050000,152142826,1200000095562898,2024-09-12T13:17:01,2024-09-19
NIFTY2491925000CE,,2024-09-12,NSE,FO,,buy,false,325.000000,164.000000,152142824,1200000095562898,2024-09-12T13:17:01,2024-09-19
NIFTY2491925000CE,,2024-09-12,NSE,FO,,buy,false,75.000000,164.000000,152142825,1200000095562898,2024-09-12T13:17:01,2024-09-19
NIFTY2491925000CE,,2024-09-12,NSE,FO,,buy,false,75.000000,164.050000,152142827,1200000095562898,2024-09-12T13:17:01,2024-09-19
NIFTY2491925000CE,,2024-09-12,NSE,FO,,sell,false,500.000000,177.650000,152489560,1200000111269087,2024-09-12T14:00:48,2024-09-19
